id,title,posted_year,times_recommended
55475,"Warhammer 40,000: Space Marine - Iron Hands Chapter Pack DLC",2015.0,0
57000,NyxQuest: Kindred Spirits,2011.0,1
57300,Amnesia: The Dark Descent,2010.0,1
57300,Amnesia: The Dark Descent,2011.0,0
57300,Amnesia: The Dark Descent,2012.0,2
57300,Amnesia: The Dark Descent,2013.0,6
57300,Amnesia: The Dark Descent,2014.0,11
57300,Amnesia: The Dark Descent,2015.0,5
57600,Tropico 3: Absolute Power,2012.0,1
57600,Tropico 3: Absolute Power,2014.0,1
57640,Broken Sword: Director's Cut,2014.0,1
57690,Tropico 4,2012.0,2
57690,Tropico 4,2013.0,2
57690,Tropico 4,2014.0,11
57690,Tropico 4,2015.0,5
57740,Jagged Alliance - Back in Action,2012.0,0
57740,Jagged Alliance - Back in Action,2013.0,0
57900,Duke Nukem Forever,2011.0,3
57900,Duke Nukem Forever,2013.0,1
57900,Duke Nukem Forever,2014.0,5
58200,Jolly Rover,2011.0,1
58230,MacGuffin's Curse,2015.0,1
58520,Blood Bowl® Legendary Edition,2014.0,0
58610,Wargame: European Escalation,2013.0,2
58610,Wargame: European Escalation,2014.0,1
58610,Wargame: European Escalation,2015.0,1
60,Ricochet,2012.0,0
60,Ricochet,2013.0,1
60,Ricochet,2014.0,3
60,Ricochet,2015.0,2
6000,STAR WARS™ Republic Commando™,2013.0,1
6000,STAR WARS™ Republic Commando™,2014.0,2
6000,STAR WARS™ Republic Commando™,2015.0,6
6020,STAR WARS™ Jedi Knight - Jedi Academy™,2012.0,1
6020,STAR WARS™ Jedi Knight - Jedi Academy™,2014.0,5
6020,STAR WARS™ Jedi Knight - Jedi Academy™,2015.0,2
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,2011.0,1
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,2015.0,1
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2011.0,1
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2012.0,2
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2013.0,10
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2014.0,41
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2015.0,21
60800,Numen: Contest of Heroes,2014.0,1
61100,Lucid,2013.0,0
6120,Shank,2015.0,0
61310,Fractal: Make Blooms Not War,2013.0,1
61500,Age of Wonders,2011.0,1
61600,Zen Bound 2,2011.0,1
61600,Zen Bound 2,2013.0,1
61600,Zen Bound 2,2014.0,1
61730,Critter Crunch,2014.0,1
620,Portal 2,2011.0,25
620,Portal 2,2012.0,29
620,Portal 2,2013.0,68
620,Portal 2,2014.0,131
620,Portal 2,2015.0,70
62000,Flight Control HD,2011.0,1
62100,Chime,2010.0,1
62100,Chime,2014.0,1
6220,FlatOut,2013.0,1
6220,FlatOut,2014.0,1
6220,FlatOut,2015.0,1
630,Alien Swarm,2010.0,4
630,Alien Swarm,2011.0,6
630,Alien Swarm,2012.0,9
630,Alien Swarm,2013.0,15
630,Alien Swarm,2014.0,32
630,Alien Swarm,2015.0,10
6310,The Longest Journey,2013.0,1
63200,Monday Night Combat,2011.0,2
63200,Monday Night Combat,2013.0,1
63380,Sniper Elite V2,2013.0,3
63380,Sniper Elite V2,2014.0,40
63380,Sniper Elite V2,2015.0,9
63500,Swords and Soldiers HD,2011.0,1
63500,Swords and Soldiers HD,2015.0,1
63610,Riven: The Sequel to MYST,2014.0,1
6370,Bloodline Champions,2015.0,1
63700,BIT.TRIP BEAT,2013.0,1
63710,BIT.TRIP RUNNER,2011.0,2
63710,BIT.TRIP RUNNER,2013.0,2
63710,BIT.TRIP RUNNER,2014.0,7
63710,BIT.TRIP RUNNER,2015.0,3
63800,Delve Deeper,2014.0,0
63900,Fantasy Wars,2011.0,1
63940,Men of War: Vietnam,2011.0,0
64000,Men of War: Assault Squad,2012.0,1
64000,Men of War: Assault Squad,2013.0,1
64000,Men of War: Assault Squad,2014.0,5
64000,Men of War: Assault Squad,2015.0,1
6420,Nexus - The Jupiter Incident,2013.0,1
65300,Dustforce DX,2013.0,1
65300,Dustforce DX,2014.0,2
65300,Dustforce DX,2015.0,2
6550,Devil May Cry® 3 Special Edition,2014.0,1
65560,Painkiller Redemption,2013.0,0
65730,Take On Helicopters,2014.0,1
65740,Carrier Command: Gaea Mission,2014.0,1
65780,ARMA: Gold Edition,2015.0,1
65790,ARMA: Cold War Assault,2014.0,4
65790,ARMA: Cold War Assault,2015.0,0
65800,Dungeon Defenders,2011.0,1
65800,Dungeon Defenders,2012.0,7
65800,Dungeon Defenders,2013.0,9
65800,Dungeon Defenders,2014.0,13
65800,Dungeon Defenders,2015.0,9
65930,The Bureau: XCOM Declassified,2013.0,0
65930,The Bureau: XCOM Declassified,2014.0,5
65930,The Bureau: XCOM Declassified,2015.0,1
65980,Sid Meier's Civilization®: Beyond Earth™,2014.0,11
65980,Sid Meier's Civilization®: Beyond Earth™,2015.0,13
67370,The Darkness II,2013.0,3
67370,The Darkness II,2014.0,6
67370,The Darkness II,2015.0,5
6800,Commandos: Behind Enemy Lines,2015.0,1
6850,Hitman 2: Silent Assassin,2013.0,1
6850,Hitman 2: Silent Assassin,2014.0,0
6850,Hitman 2: Silent Assassin,2015.0,0
6860,Hitman: Blood Money,2011.0,1
6860,Hitman: Blood Money,2012.0,1
6860,Hitman: Blood Money,2013.0,1
6860,Hitman: Blood Money,2014.0,2
6860,Hitman: Blood Money,2015.0,6
6870,Battlestations: Midway,2014.0,0
6880,Just Cause,2011.0,1
6880,Just Cause,2014.0,2
6880,Just Cause,2015.0,1
6900,Hitman: Codename 47,2014.0,0
6900,Hitman: Codename 47,2015.0,0
6910,Deus Ex: Game of the Year Edition,2011.0,1
6910,Deus Ex: Game of the Year Edition,2012.0,2
6910,Deus Ex: Game of the Year Edition,2013.0,1
6910,Deus Ex: Game of the Year Edition,2014.0,6
6910,Deus Ex: Game of the Year Edition,2015.0,3
6980,Thief: Deadly Shadows,2014.0,1
70,Half-Life,2011.0,1
70,Half-Life,2012.0,3
70,Half-Life,2013.0,8
70,Half-Life,2014.0,22
70,Half-Life,2015.0,13
7000,Tomb Raider: Legend,2012.0,1
7000,Tomb Raider: Legend,2014.0,1
70000,Dino D-Day,2012.0,0
70000,Dino D-Day,2013.0,16
70000,Dino D-Day,2014.0,17
70000,Dino D-Day,2015.0,9
70100,Hacker Evolution,2014.0,1
70100,Hacker Evolution,2015.0,1
70300,VVVVVV,2011.0,1
70300,VVVVVV,2012.0,1
70300,VVVVVV,2013.0,1
70300,VVVVVV,2014.0,6
70300,VVVVVV,2015.0,2
70400,Recettear: An Item Shop's Tale,2010.0,1
70400,Recettear: An Item Shop's Tale,2013.0,1
70400,Recettear: An Item Shop's Tale,2014.0,5
70400,Recettear: An Item Shop's Tale,2015.0,4
70600,Worms Ultimate Mayhem,2014.0,1
70600,Worms Ultimate Mayhem,2015.0,0
70620,Worms Crazy Golf,2014.0,1
70640,Worms,2014.0,0
71165,Streets of Rage 2,2012.0,1
71230,Crazy Taxi,2014.0,3
71230,Crazy Taxi,2015.0,1
71250,Sonic Adventure DX,2014.0,1
71250,Sonic Adventure DX,2015.0,1
71340,Sonic Generations Collection,2011.0,0
71340,Sonic Generations Collection,2012.0,1
71340,Sonic Generations Collection,2014.0,1
71340,Sonic Generations Collection,2015.0,3
7200,Trackmania United Forever Star Edition,2010.0,1
7200,Trackmania United Forever Star Edition,2014.0,1
72000,Closure,2012.0,1
72000,Closure,2013.0,1
72200,Universe Sandbox,2013.0,1
72200,Universe Sandbox,2014.0,4
72200,Universe Sandbox,2015.0,1
72730,Fallout New Vegas: Dead Money,2014.0,1
72750,Fallout New Vegas: Old World Blues,2015.0,0
72840,Fallout New Vegas®: Gun Runners’ Arsenal™,2015.0,1
72900,Winter Voices,2015.0,2
730,Counter-Strike: Global Offensive,2012.0,19
730,Counter-Strike: Global Offensive,2013.0,165
730,Counter-Strike: Global Offensive,2014.0,966
730,Counter-Strike: Global Offensive,2015.0,1343
73010,Cities in Motion,2012.0,1
73020,Majesty 2 Collection,2013.0,1
73170,Darkest Hour: A Hearts of Iron Game,2013.0,1
73170,Darkest Hour: A Hearts of Iron Game,2014.0,0
73210,Sengoku,2011.0,1
73220,Supreme Ruler: Cold War,2014.0,1
7510,X-Blades,2013.0,1
7520,Two Worlds II HD,2012.0,1
7520,Two Worlds II HD,2013.0,1
7520,Two Worlds II HD,2014.0,1
7600,Sid Meier's Railroads!,2015.0,1
7660,X-COM: Apocalypse,2012.0,1
7670,BioShock™,2011.0,1
7670,BioShock™,2012.0,2
7670,BioShock™,2013.0,9
7670,BioShock™,2014.0,27
7670,BioShock™,2015.0,13
7730,X-COM: Interceptor,2013.0,1
7760,X-COM: UFO Defense,2011.0,1
7760,X-COM: UFO Defense,2015.0,0
7770,X-COM: Enforcer,2014.0,0
78000,Bejeweled® 3,2014.0,1
7830,Men of War™,2011.0,1
7830,Men of War™,2012.0,1
7830,Men of War™,2014.0,0
7840,Death Track®: Resurrection,2013.0,1
7860,NecroVision,2013.0,0
7860,NecroVision,2014.0,1
7940,Call of Duty® 4: Modern Warfare®,2012.0,2
7940,Call of Duty® 4: Modern Warfare®,2013.0,2
7940,Call of Duty® 4: Modern Warfare®,2014.0,6
7940,Call of Duty® 4: Modern Warfare®,2015.0,3
80,Counter-Strike: Condition Zero,2011.0,1
80,Counter-Strike: Condition Zero,2013.0,1
80,Counter-Strike: Condition Zero,2014.0,2
80,Counter-Strike: Condition Zero,2015.0,4
8000,Tomb Raider: Anniversary,2015.0,1
80000,APOX,2011.0,1
80310,Gemini Rue,2015.0,1
8080,Kane and Lynch: Dead Men™,2015.0,2
8170,Battlestations Pacific,2014.0,1
8170,Battlestations Pacific,2015.0,1
8190,Just Cause 2,2011.0,4
8190,Just Cause 2,2012.0,9
8190,Just Cause 2,2013.0,38
8190,Just Cause 2,2014.0,64
8190,Just Cause 2,2015.0,26
8230,Sam &amp; Max 104: Abe Lincoln Must Die!,2014.0,1
8310,Bone: Out From Boneville,2014.0,1
8340,Strong Bad's Cool Game for Attractive People: Season 1,2013.0,1
8400,Geometry Wars: Retro Evolved,2014.0,4
8500,EVE Online,2011.0,1
8500,EVE Online,2013.0,3
8500,EVE Online,2014.0,0
8500,EVE Online,2015.0,3
8600,RACE 07,2013.0,2
8600,RACE 07,2014.0,1
8800,Civilization IV: Beyond the Sword,2010.0,1
8800,Civilization IV: Beyond the Sword,2013.0,1
8850,BioShock® 2,2012.0,1
8850,BioShock® 2,2013.0,1
8850,BioShock® 2,2014.0,4
8850,BioShock® 2,2015.0,3
8870,BioShock Infinite,2013.0,60
8870,BioShock Infinite,2014.0,112
8870,BioShock Infinite,2015.0,49
8880,Freedom Force,2014.0,1
8930,Sid Meier's Civilization® V,2010.0,1
8930,Sid Meier's Civilization® V,2011.0,2
8930,Sid Meier's Civilization® V,2012.0,4
8930,Sid Meier's Civilization® V,2013.0,50
8930,Sid Meier's Civilization® V,2014.0,142
8930,Sid Meier's Civilization® V,2015.0,59
8970,Axel &amp; Pixel,2015.0,0
8980,Borderlands,2011.0,5
8980,Borderlands,2012.0,9
8980,Borderlands,2013.0,9
8980,Borderlands,2014.0,8
8980,Borderlands,2015.0,6
8990,Borderlands: The Zombie Island of Dr. Ned,2012.0,1
9010,Return to Castle Wolfenstein,2015.0,0
9050,DOOM 3,2011.0,1
9050,DOOM 3,2014.0,0
9050,DOOM 3,2015.0,1
9070,DOOM 3 Resurrection of Evil,2015.0,0
91200,Anomaly: Warzone Earth,2011.0,0
91200,Anomaly: Warzone Earth,2014.0,0
91330,Iron Front: Digital War Edition,2013.0,1
9160,Master Levels for Doom II,2014.0,0
91600,Sanctum,2014.0,9
91700,E.Y.E: Divine Cybermancy,2011.0,1
91700,E.Y.E: Divine Cybermancy,2012.0,3
91700,E.Y.E: Divine Cybermancy,2013.0,1
91700,E.Y.E: Divine Cybermancy,2014.0,4
91700,E.Y.E: Divine Cybermancy,2015.0,2
9180,Commander Keen,2011.0,1
9180,Commander Keen,2013.0,1
9180,Commander Keen,2015.0,1
91800,Cloning Clyde,2015.0,1
91900,Post Apocalyptic Mayhem,2012.0,0
91900,Post Apocalyptic Mayhem,2013.0,1
91900,Post Apocalyptic Mayhem,2014.0,2
91900,Post Apocalyptic Mayhem,2015.0,1
9200,RAGE,2011.0,2
9200,RAGE,2013.0,5
9200,RAGE,2014.0,4
9200,RAGE,2015.0,2
92000,Hydrophobia: Prophecy,2014.0,0
92000,Hydrophobia: Prophecy,2015.0,1
92100,DETOUR,2015.0,1
92300,A.R.E.S.: Extinction Agenda,2011.0,1
92300,A.R.E.S.: Extinction Agenda,2014.0,1
92700,Shadow Harvest: Phantom Ops,2014.0,0
92800,SpaceChem,2011.0,2
92800,SpaceChem,2012.0,1
92800,SpaceChem,2013.0,1
92800,SpaceChem,2014.0,3
93200,Revenge of the Titans,2011.0,1
93200,Revenge of the Titans,2015.0,1
9350,Supreme Commander,2013.0,1
9350,Supreme Commander,2014.0,2
9350,Supreme Commander,2015.0,0
94000,Dinner Date,2012.0,1
94000,Dinner Date,2013.0,1
94000,Dinner Date,2014.0,2
94000,Dinner Date,2015.0,0
9420,Supreme Commander: Forged Alliance,2012.0,1
9420,Supreme Commander: Forged Alliance,2013.0,1
9420,Supreme Commander: Forged Alliance,2014.0,5
9420,Supreme Commander: Forged Alliance,2015.0,2
94200,Jamestown,2011.0,1
94200,Jamestown,2013.0,1
94200,Jamestown,2015.0,1
94300,The Dream Machine: Chapter 1 &amp; 2,2015.0,1
94400,Nidhogg,2014.0,8
94400,Nidhogg,2015.0,7
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2014.0,2
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2015.0,5
94590,Puzzle Agent 2,2014.0,1
94590,Puzzle Agent 2,2015.0,0
9460,Frontlines™: Fuel of War™,2014.0,1
9480,Saints Row 2,2011.0,4
9480,Saints Row 2,2013.0,3
9480,Saints Row 2,2014.0,13
9480,Saints Row 2,2015.0,10
9500,Gish,2013.0,1
95300,Capsized,2013.0,1
95400,ibb &amp; obb,2014.0,1
95400,ibb &amp; obb,2015.0,4
96000,The Tiny Bang Story,2014.0,2
96100,Defy Gravity Extended,2014.0,7
96100,Defy Gravity Extended,2015.0,4
96200,Steel Storm: Burning Retribution,2014.0,0
96800,Nexuiz,2013.0,1
97000,Solar 2,2012.0,1
97000,Solar 2,2013.0,2
97000,Solar 2,2014.0,3
97100,Section 8®: Prejudice™,2011.0,1
97100,Section 8®: Prejudice™,2012.0,1
97100,Section 8®: Prejudice™,2013.0,0
9730,Tycoon City: New York,2015.0,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,2012.0,1
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,2013.0,2
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,2014.0,1
98200,Frozen Synapse,2011.0,2
98200,Frozen Synapse,2013.0,1
98200,Frozen Synapse,2014.0,6
98200,Frozen Synapse,2015.0,1
98300,Toy Soldiers,2012.0,1
98400,Hard Reset Extended Edition,2011.0,0
98400,Hard Reset Extended Edition,2012.0,0
98400,Hard Reset Extended Edition,2013.0,2
98400,Hard Reset Extended Edition,2014.0,2
98400,Hard Reset Extended Edition,2015.0,1
98500,Naval Warfare,2013.0,1
98600,Demolition Inc.,2012.0,1
98600,Demolition Inc.,2014.0,1
9880,Champions Online,2011.0,1
9880,Champions Online,2014.0,1
9880,Champions Online,2015.0,0
98800,Dungeons of Dredmor,2011.0,1
98800,Dungeons of Dredmor,2012.0,0
98800,Dungeons of Dredmor,2014.0,3
9900,Star Trek Online,2013.0,5
9900,Star Trek Online,2014.0,10
9900,Star Trek Online,2015.0,4
99100,Dungeons and Dragons: Daggerdale,2013.0,0
9930,Test Drive Unlimited 2,2014.0,2
9930,Test Drive Unlimited 2,2015.0,3
99300,Renegade Ops,2012.0,1
99300,Renegade Ops,2014.0,1
9940,Blade Kitten,2014.0,2
99400,Garshasp: The Monster Slayer,2014.0,0
99700,NightSky,2011.0,2
99700,NightSky,2014.0,1
99900,Spiral Knights,2011.0,6
99900,Spiral Knights,2012.0,6
99900,Spiral Knights,2013.0,36
99900,Spiral Knights,2014.0,57
99900,Spiral Knights,2015.0,16
99910,Puzzle Pirates,2011.0,1
99910,Puzzle Pirates,2012.0,1
99910,Puzzle Pirates,2014.0,0
99910,Puzzle Pirates,2015.0,1
